Credit Score,Finance Type,Trade-in Value,Loan Booked
582,Refi,16775,8/30/2018 0:00
757,Purchase,13875,8/30/2018 0:00
808,Purchase,18200,8/30/2018 0:00
760,Purchase,12325,8/30/2018 0:00
802,Purchase,10900,8/30/2018 0:00
843,Purchase,25825,8/30/2018 0:00
681,Purchase,21000,8/30/2018 0:00
572,Refi,17250,8/30/2018 0:00
712,Purchase,10725,8/30/2018 0:00
838,Purchase,14850,8/30/2018 0:00
664,Refi,16650,8/30/2018 0:00
593,Purchase,12300,8/30/2018 0:00
773,Purchase,12400,8/30/2018 0:00
666,Purchase,16400,8/30/2018 0:00
833,Purchase,8275,8/30/2018 0:00
721,Refi,25825,8/30/2018 0:00
588,Refi,7200,8/30/2018 0:00
735,Purchase,11475,8/30/2018 0:00
709,Refi,17600,8/30/2018 0:00
697,Purchase,12450,8/31/2018 0:00
651,Purchase,10750,8/31/2018 0:00
651,Refi,8450,8/31/2018 0:00
704,Refi,15500,8/31/2018 0:00
742,Purchase,19350,8/31/2018 0:00
789,Purchase,17475,8/31/2018 0:00
588,Refi,18375,8/31/2018 0:00
602,Refi,26775,8/31/2018 0:00
582,Purchase,23600,8/31/2018 0:00
631,Purchase,8825,8/31/2018 0:00
776,Purchase,16450,8/31/2018 0:00
709,Refi,7175,8/31/2018 0:00
553,Purchase,15675,8/31/2018 0:00
639,Refi,8775,8/31/2018 0:00
636,Refi,14775,8/31/2018 0:00
753,Purchase,13875,8/31/2018 0:00
577,Refi,17575,8/31/2018 0:00
730,Refi,17450,8/31/2018 0:00
570,Refi,15400,8/31/2018 0:00
819,Purchase,31850,8/31/2018 0:00
583,Purchase,14500,8/31/2018 0:00
629,Refi,20100,8/31/2018 0:00
675,Refi,17975,8/31/2018 0:00
680,Purchase,17750,8/31/2018 0:00
529,Purchase,17975,8/31/2018 0:00
712,Refi,51550,8/31/2018 0:00
580,Refi,36925,8/31/2018 0:00
692,Purchase,16650,8/31/2018 0:00
664,Purchase,25125,8/31/2018 0:00
726,Refi,10350,8/31/2018 14:57
740,Purchase,20075,9/4/2018 0:00
582,Refi,9250,9/4/2018 0:00
669,Refi,5675,9/4/2018 0:00
683,Purchase,15600,9/4/2018 0:00
591,Refi,11225,9/4/2018 0:00
635,Purchase,23025,9/4/2018 0:00
645,Purchase,4650,9/4/2018 0:00
639,Refi,44700,9/4/2018 0:00
767,Purchase,9925,9/4/2018 0:00
757,Purchase,10350,9/4/2018 0:00
651,Refi,17225,9/4/2018 0:00
576,Refi,14225,9/4/2018 0:00
840,Purchase,11100,9/4/2018 0:00
773,Purchase,9175,9/4/2018 0:00
656,Refi,24450,9/4/2018 0:00
609,Refi,7800,9/4/2018 0:00
763,Purchase,32637,9/4/2018 0:00
698,Purchase,21600,9/4/2018 0:00
665,Refi,18400,9/4/2018 0:00
623,Purchase,14700,9/4/2018 0:00
666,Purchase,12175,9/4/2018 0:00
659,Refi,40576,9/5/2018 0:00
656,Refi,9375,9/5/2018 0:00
887,Purchase,17675,9/5/2018 0:00
835,Purchase,15875,9/5/2018 0:00
609,Purchase,31375,9/5/2018 0:00
625,Purchase,21450,9/5/2018 0:00
627,Refi,23050,9/5/2018 0:00
855,Purchase,10725,9/5/2018 0:00
654,Refi,19025,9/5/2018 0:00
661,Purchase,13575,9/5/2018 0:00
825,Purchase,14425,9/5/2018 0:00
625,Refi,14175,9/5/2018 0:00
640,Refi,7825,9/5/2018 0:00
668,Purchase,30875,9/5/2018 0:00
644,Refi,25500,9/5/2018 0:00
683,Refi,20200,9/5/2018 0:00
610,Purchase,19500,9/5/2018 0:00
624,Refi,7725,9/5/2018 0:00
617,Refi,11075,9/5/2018 0:00
567,Refi,25343.6,9/5/2018 0:00
642,Purchase,18650,9/5/2018 0:00
689,Purchase,11250,9/5/2018 0:00
593,Refi,16300,9/5/2018 0:00
710,Refi,19275,9/5/2018 0:00
599,Refi,19850,9/5/2018 0:00
590,Refi,13000,9/5/2018 0:00
617,Purchase,15250,9/5/2018 0:00
634,Refi,16000,9/5/2018 0:00
731,Purchase,23900,9/5/2018 0:00
546,Purchase,23875,9/5/2018 0:00
601,Refi,20675,9/6/2018 0:00
589,Refi,21200,9/6/2018 0:00
583,Refi,16850,9/6/2018 0:00
672,Purchase,24575,9/6/2018 0:00
677,Refi,29675,9/6/2018 0:00
597,Refi,26575,9/6/2018 0:00
662,Refi,13075,9/6/2018 0:00
626,Purchase,10750,9/6/2018 0:00
704,Refi,29950,9/6/2018 0:00
783,Purchase,12150,9/6/2018 0:00
846,Purchase,55100,9/6/2018 0:00
605,Refi,19825,9/6/2018 0:00
743,Purchase,26525,9/6/2018 0:00
646,Refi,20925,9/6/2018 0:00
643,Purchase,7550,9/6/2018 0:00
635,Refi,9525,9/6/2018 0:00
620,Purchase,9625,9/6/2018 0:00
535,Purchase,16400,9/6/2018 0:00
630,Purchase,22900,9/7/2018 0:00
575,Purchase,12825,9/7/2018 0:00
608,Refi,15600,9/7/2018 0:00
639,Purchase,14400,9/7/2018 0:00
794,Purchase,25400,9/7/2018 0:00
711,Refi,19925,9/7/2018 0:00
845,Purchase,10025,9/7/2018 0:00
678,Purchase,20425,9/7/2018 0:00
573,Refi,26650,9/7/2018 0:00
805,Purchase,20625,9/7/2018 0:00
645,Refi,10250,9/7/2018 0:00
687,Purchase,8000,9/7/2018 0:00
589,Refi,27350,9/7/2018 0:00
825,Purchase,16075,9/7/2018 0:00
620,Purchase,9500,9/10/2018 0:00
736,Refi,5625,9/10/2018 0:00
651,Refi,22625,9/10/2018 0:00
656,Refi,27925,9/10/2018 0:00
684,Purchase,11675,9/10/2018 0:00
744,Purchase,20175,9/10/2018 0:00
727,Purchase,13000,9/10/2018 0:00
565,Purchase,22500,9/10/2018 0:00
657,Refi,8650,9/10/2018 0:00
570,Purchase,14100,9/10/2018 0:00
620,Refi,36875,9/10/2018 0:00
758,Purchase,17100,9/10/2018 0:00
608,Refi,23000,9/10/2018 0:00
618,Refi,18900,9/10/2018 0:00
625,Refi,16750,9/10/2018 0:00
760,Refi,11325,9/10/2018 0:00
608,Purchase,25650,9/11/2018 0:00
786,Purchase,25825,9/11/2018 0:00
651,Refi,36450,9/11/2018 0:00
656,Refi,21300,9/11/2018 0:00
646,Refi,17400,9/11/2018 0:00
859,Purchase,12850,9/11/2018 0:00
717,Purchase,26925,9/11/2018 0:00
789,Purchase,14325,9/11/2018 0:00
595,Refi,14400,9/11/2018 0:00
645,Refi,12950,9/11/2018 0:00
837,Purchase,7725,9/11/2018 0:00
557,Refi,10250,9/11/2018 0:00
729,Purchase,8625,9/12/2018 0:00
680,Purchase,30650,9/12/2018 0:00
780,Purchase,10950,9/12/2018 0:00
578,Refi,17775,9/12/2018 0:00
719,Purchase,10700,9/12/2018 0:00
703,Refi,4200,9/12/2018 0:00
590,Refi,18350,9/12/2018 0:00
599,Refi,23675,9/12/2018 0:00
728,Refi,15150,9/12/2018 0:00
839,Purchase,27250,9/12/2018 0:00
734,Purchase,18025,9/12/2018 0:00
684,Refi,7175,9/12/2018 0:00
564,Purchase,17300,9/12/2018 0:00
768,Purchase,10725,9/12/2018 0:00
617,Refi,37225,9/12/2018 0:00
679,Refi,11100,9/12/2018 0:00
713,Refi,32175,9/12/2018 0:00
758,Purchase,14425,9/12/2018 0:00
639,Refi,9650,9/12/2018 0:00
635,Purchase,26050,9/12/2018 0:00
791,Purchase,11650,9/13/2018 0:00
666,Refi,31675,9/13/2018 0:00
720,Refi,59300,9/13/2018 0:00
637,Refi,13050,9/13/2018 0:00
757,Purchase,9400,9/13/2018 0:00
718,Purchase,23000,9/13/2018 0:00
602,Refi,13375,9/13/2018 0:00
827,Purchase,10875,9/14/2018 0:00
647,Refi,22825,9/14/2018 0:00
594,Purchase,10275,9/14/2018 0:00
800,Purchase,24450,9/14/2018 0:00
712,Purchase,15000,9/14/2018 0:00
743,Purchase,22275,9/14/2018 0:00
834,Purchase,17325,9/14/2018 0:00
851,Purchase,35950,9/14/2018 0:00
581,Refi,29325,9/14/2018 0:00
662,Refi,18575,9/14/2018 0:00
636,Refi,19375,9/14/2018 0:00
609,Refi,19725,9/14/2018 0:00
615,Refi,10500,9/14/2018 0:00
819,Purchase,12225,9/14/2018 0:00
594,Refi,25475,9/14/2018 0:00
660,Purchase,13500,9/14/2018 0:00
627,Refi,7575,9/14/2018 0:00
752,Refi,6350,9/14/2018 0:00
636,Refi,24450,9/14/2018 0:00
647,Purchase,30125,9/17/2018 0:00
713,Refi,33400,9/17/2018 0:00
750,Purchase,23900,9/17/2018 0:00
661,Refi,13825,9/17/2018 0:00
619,Refi,10750,9/17/2018 0:00
705,Purchase,33100,9/17/2018 0:00
774,Refi,25900,9/17/2018 0:00
847,Purchase,47375,9/17/2018 0:00
831,Purchase,25100,9/17/2018 0:00
759,Refi,11400,9/17/2018 0:00
655,Refi,8625,9/17/2018 0:00
648,Refi,22050,9/17/2018 0:00
607,Refi,20925,9/17/2018 0:00
706,Purchase,15725,9/17/2018 0:00
681,Refi,25250,9/17/2018 0:00
794,Purchase,11775,9/17/2018 0:00
570,Purchase,8825,9/17/2018 0:00
701,Purchase,9325,9/17/2018 0:00
646,Refi,11700,9/17/2018 0:00
809,Purchase,12700,9/17/2018 0:00
636,Refi,34725,9/17/2018 0:00
648,Refi,8750,9/17/2018 16:23
623,Refi,8050,9/17/2018 20:32
719,Purchase,10375,9/18/2018 0:00
655,Purchase,25000,9/18/2018 0:00
800,Purchase,29400,9/18/2018 0:00
645,Refi,10525,9/18/2018 0:00
585,Refi,27350,9/18/2018 0:00
796,Purchase,16900,9/18/2018 0:00
657,Refi,20225,9/18/2018 0:00
707,Purchase,8625,9/18/2018 0:00
693,Refi,24825,9/18/2018 0:00
836,Purchase,22425,9/18/2018 0:00
683,Purchase,9200,9/18/2018 0:00
614,Refi,14800,9/18/2018 0:00
670,Refi,51425,9/18/2018 0:00
565,Purchase,23900,9/18/2018 0:00
677,Purchase,12950,9/19/2018 0:00
659,Refi,9775,9/19/2018 0:00
583,Refi,31100,9/19/2018 0:00
703,Refi,19725,9/19/2018 0:00
644,Purchase,14775,9/19/2018 0:00
542,Purchase,8875,9/19/2018 0:00
663,Purchase,20925,9/19/2018 0:00
876,Purchase,12825,9/19/2018 0:00
659,Refi,18500,9/19/2018 0:00
625,Refi,10525,9/19/2018 0:00
875,Purchase,8925,9/19/2018 0:00
603,Refi,5575,9/19/2018 0:00
735,Purchase,21050,9/19/2018 0:00
697,Purchase,14675,9/19/2018 0:00
811,Purchase,21625,9/19/2018 0:00
770,Purchase,11025,9/19/2018 0:00
662,Purchase,7775,9/19/2018 0:00
650,Refi,16650,9/19/2018 0:00
771,Purchase,17000,9/19/2018 0:00
608,Refi,14000,9/19/2018 0:00
671,Refi,16425,9/19/2018 0:00
803,Refi,17925,9/19/2018 0:00
840,Purchase,13825,9/19/2018 0:00
825,Purchase,15525,9/19/2018 0:00
809,Purchase,24525,9/19/2018 0:00
612,Refi,13625,9/19/2018 0:00
499,Purchase,20675,9/19/2018 0:00
859,Purchase,23925,9/20/2018 0:00
701,Refi,15600,9/20/2018 0:00
860,Purchase,15000,9/20/2018 0:00
602,Refi,14650,9/20/2018 0:00
812,Purchase,28475,9/20/2018 0:00
809,Purchase,22050,9/20/2018 0:00
724,Refi,10850,9/20/2018 0:00
820,Purchase,11200,9/20/2018 0:00
691,Refi,8425,9/20/2018 0:00
770,Purchase,14300,9/20/2018 0:00
645,Refi,15400,9/20/2018 0:00
860,Purchase,22350,9/20/2018 0:00
599,Refi,24125,9/20/2018 0:00
654,Refi,16825,9/20/2018 0:00
581,Refi,20325,9/20/2018 0:00
696,Purchase,9925,9/20/2018 0:00
668,Purchase,17975,9/20/2018 0:00
867,Purchase,19800,9/20/2018 0:00
677,Refi,8575,9/20/2018 0:00
739,Purchase,11875,9/20/2018 0:00
694,Purchase,17100,9/20/2018 0:00
599,Refi,17800,9/21/2018 0:00
820,Purchase,13075,9/21/2018 0:00
701,Purchase,15675,9/21/2018 0:00
575,Purchase,9975,9/21/2018 0:00
598,Refi,12425,9/21/2018 0:00
620,Refi,36950,9/21/2018 0:00
617,Refi,6600,9/21/2018 0:00
589,Refi,16550,9/21/2018 0:00
651,Purchase,15400,9/21/2018 0:00
806,Purchase,13075,9/21/2018 0:00
718,Refi,10300,9/21/2018 0:00
628,Purchase,12775,9/21/2018 0:00
571,Refi,13900,9/21/2018 0:00
728,Refi,12850,9/21/2018 0:00
719,Refi,21500,9/21/2018 0:00
815,Purchase,13975,9/21/2018 0:00
695,Purchase,14325,9/21/2018 0:00
614,Refi,9000,9/21/2018 0:00
814,Purchase,10625,9/21/2018 0:00
823,Purchase,39400,9/21/2018 0:00
581,Purchase,11850,9/21/2018 0:00
738,Purchase,24675,9/21/2018 0:00
710,Refi,14775,9/21/2018 0:00
677,Refi,12050,9/21/2018 0:00
711,Refi,14700,9/21/2018 0:00
646,Refi,19625,9/21/2018 0:00
675,Purchase,15000,9/21/2018 0:00
856,Purchase,20950,9/21/2018 0:00
640,Refi,8550,9/21/2018 0:00
607,Refi,6950,9/21/2018 0:00
756,Purchase,7275,9/21/2018 0:00
672,Refi,18675,9/21/2018 0:00
707,Purchase,20125,9/21/2018 0:00
724,Purchase,22325,9/24/2018 0:00
660,Purchase,26700,9/24/2018 0:00
676,Purchase,20000,9/24/2018 0:00
840,Purchase,51100,9/24/2018 0:00
670,Refi,25875,9/24/2018 0:00
840,Purchase,18600,9/24/2018 0:00
636,Refi,6700,9/24/2018 0:00
654,Refi,6575,9/24/2018 0:00
734,Purchase,16950,9/24/2018 0:00
823,Purchase,11325,9/24/2018 0:00
821,Purchase,17825,9/24/2018 0:00
625,Refi,11425,9/24/2018 0:00
617,Refi,22350,9/24/2018 0:00
751,Purchase,31975,9/24/2018 0:00
834,Purchase,6750,9/24/2018 0:00
707,Purchase,12125,9/24/2018 0:00
725,Purchase,11700,9/24/2018 0:00
605,Refi,8100,9/24/2018 0:00
648,Refi,19925,9/24/2018 0:00
857,Purchase,17150,9/24/2018 0:00
817,Purchase,22825,9/25/2018 0:00
818,Purchase,17750,9/25/2018 0:00
870,Purchase,23200,9/25/2018 0:00
861,Purchase,17550,9/25/2018 0:00
700,Refi,11550,9/25/2018 0:00
712,Purchase,10300,9/25/2018 0:00
642,Refi,22325,9/25/2018 0:00
628,Refi,15600,9/25/2018 0:00
861,Purchase,16725,9/25/2018 0:00
549,Purchase,19450,9/25/2018 0:00
628,Refi,26725,9/25/2018 0:00
652,Refi,15425,9/25/2018 0:00
730,Purchase,14675,9/25/2018 0:00
686,Refi,18375,9/25/2018 0:00
784,Purchase,13950,9/25/2018 0:00
752,Purchase,12275,9/25/2018 0:00
617,Refi,11650,9/25/2018 0:00
622,Refi,14450,9/25/2018 0:00
725,Purchase,14975,9/25/2018 0:00
662,Refi,17275,9/25/2018 0:00
865,Purchase,25575,9/25/2018 0:00
663,Refi,21800,9/25/2018 0:00
653,Refi,17550,9/25/2018 0:00
721,Refi,9300,9/25/2018 0:00
806,Purchase,12475,9/25/2018 0:00
861,Purchase,21850,9/25/2018 0:00
605,Refi,9675,9/25/2018 0:00
680,Refi,23100,9/25/2018 0:00
773,Purchase,11550,9/26/2018 0:00
656,Refi,17150,9/26/2018 0:00
629,Refi,14025,9/26/2018 0:00
647,Refi,21100,9/26/2018 0:00
698,Refi,10325,9/26/2018 0:00
793,Purchase,19100,9/26/2018 0:00
522,Purchase,9150,9/26/2018 0:00
771,Purchase,15475,9/26/2018 0:00
619,Refi,24900,9/26/2018 0:00
641,Refi,10500,9/26/2018 0:00
810,Purchase,17925,9/26/2018 0:00
604,Refi,15600,9/26/2018 0:00
867,Purchase,12425,9/26/2018 0:00
651,Refi,33250,9/26/2018 0:00
594,Refi,20925,9/26/2018 0:00
822,Refi,49099,9/26/2018 0:00
633,Refi,13000,9/26/2018 0:00
651,Refi,26150,9/26/2018 0:00
851,Purchase,23950,9/26/2018 0:00
831,Purchase,25800,9/26/2018 0:00
677,Refi,6975,9/26/2018 0:00
846,Purchase,15000,9/26/2018 0:00
666,Refi,13000,9/26/2018 0:00
612,Refi,16450,9/26/2018 0:00
637,Refi,28300,9/26/2018 0:00
828,Purchase,13575,9/26/2018 0:00
857,Purchase,26250,9/26/2018 0:00
738,Purchase,17125,9/26/2018 0:00
598,Refi,21457,9/26/2018 0:00
848,Purchase,16300,9/27/2018 0:00
672,Refi,10200,9/27/2018 0:00
777,Purchase,14725,9/27/2018 0:00
734,Purchase,18850,9/27/2018 0:00
753,Purchase,9225,9/27/2018 0:00
594,Refi,13350,9/27/2018 0:00
605,Refi,6575,9/27/2018 0:00
577,Refi,15800,9/27/2018 0:00
747,Purchase,11750,9/27/2018 0:00
832,Purchase,16900,9/27/2018 0:00
870,Purchase,38775,9/27/2018 0:00
719,Purchase,9475,9/27/2018 0:00
672,Refi,12475,9/27/2018 0:00
672,Refi,33125,9/27/2018 0:00
627,Refi,34600,9/27/2018 0:00
654,Refi,6950,9/27/2018 0:00
629,Refi,14000,9/27/2018 0:00
608,Purchase,27175,9/27/2018 0:00
626,Purchase,15400,9/27/2018 0:00
656,Purchase,12575,9/28/2018 0:00
684,Refi,5300,9/28/2018 0:00
728,Purchase,16275,9/28/2018 0:00
582,Refi,6225,9/28/2018 0:00
693,Refi,5800,9/28/2018 0:00
710,Purchase,23650,9/28/2018 0:00
734,Purchase,9250,9/28/2018 0:00
578,Refi,15925,9/28/2018 0:00
810,Refi,10800,9/28/2018 0:00
623,Refi,6175,9/28/2018 0:00
731,Purchase,28425,9/28/2018 0:00
684,Purchase,27800,9/28/2018 0:00
829,Purchase,13100,9/28/2018 0:00
799,Purchase,12650,9/28/2018 0:00
574,Refi,21925,9/28/2018 0:00
648,Refi,12900,9/28/2018 0:00
684,Refi,19325,9/28/2018 0:00
829,Purchase,20075,9/28/2018 0:00
554,Purchase,13175,9/28/2018 0:00
647,Purchase,7425,9/28/2018 0:00
663,Refi,24925,9/28/2018 0:00
640,Refi,9700,9/28/2018 0:00
603,Refi,6325,9/28/2018 0:00
602,Purchase,9950,9/28/2018 0:00
672,Purchase,19700,9/28/2018 0:00
1,Purchase,15125,9/28/2018 0:00
877,Purchase,16850,9/28/2018 0:00
580,Refi,13650,9/28/2018 0:00
810,Purchase,12550,10/1/2018 0:00
603,Refi,7100,10/1/2018 0:00
612,Refi,9175,10/1/2018 0:00
729,Refi,6550,10/1/2018 0:00
718,Purchase,10525,10/1/2018 0:00
580,Refi,20200,10/1/2018 0:00
706,Refi,10350,10/1/2018 0:00
734,Purchase,31175,10/1/2018 0:00
571,Refi,26600,10/1/2018 0:00
584,Refi,11925,10/1/2018 0:00
824,Purchase,13825,10/1/2018 0:00
690,Refi,32875,10/1/2018 0:00
630,Refi,17150,10/1/2018 0:00
591,Refi,16925,10/1/2018 0:00
646,Refi,21350,10/1/2018 0:00
552,Purchase,28000,10/1/2018 0:00
560,Refi,17900,10/1/2018 0:00
730,Refi,6400,10/1/2018 0:00
655,Refi,14250,10/2/2018 0:00
750,Refi,7025,10/2/2018 0:00
839,Purchase,15550,10/2/2018 0:00
779,Purchase,11350,10/2/2018 0:00
474,Purchase,14325,10/2/2018 0:00
811,Purchase,14575,10/2/2018 0:00
807,Purchase,15800,10/2/2018 0:00
834,Purchase,14375,10/2/2018 0:00
823,Purchase,15475,10/2/2018 0:00
646,Purchase,16525,10/2/2018 0:00
716,Refi,27025,10/2/2018 0:00
609,Refi,8250,10/2/2018 0:00
682,Purchase,10250,10/2/2018 0:00
618,Purchase,12900,10/3/2018 0:00
688,Purchase,16075,10/3/2018 0:00
863,Purchase,21450,10/3/2018 0:00
599,Refi,21075,10/3/2018 0:00
675,Purchase,30625,10/3/2018 0:00
723,Refi,10875,10/3/2018 0:00
716,Refi,40850,10/3/2018 0:00
846,Refi,30800,10/3/2018 0:00
603,Refi,15375,10/3/2018 0:00
728,Refi,27575,10/3/2018 0:00
835,Purchase,13000,10/3/2018 0:00
813,Refi,26100,10/3/2018 0:00
666,Purchase,23125,10/3/2018 0:00
566,Purchase,22700,10/3/2018 0:00
598,Refi,22250,10/3/2018 0:00
629,Refi,20825,10/3/2018 0:00
678,Purchase,25450,10/3/2018 0:00
715,Refi,9875,10/3/2018 0:00
755,Purchase,37455,10/3/2018 0:00
562,Refi,29975,10/3/2018 0:00
784,Purchase,13700,10/3/2018 0:00
650,Refi,31775,10/3/2018 0:00
533,Refi,16000,10/3/2018 0:00
673,Refi,12700,10/3/2018 0:00
701,Purchase,13450,10/3/2018 0:00
878,Purchase,15525,10/3/2018 0:00
694,Purchase,8425,10/3/2018 0:00
802,Purchase,24425,10/3/2018 0:00
726,Purchase,13250,10/3/2018 0:00
641,Purchase,19525,10/3/2018 0:00
592,Refi,9500,10/3/2018 0:00
672,Refi,10550,10/4/2018 0:00
596,Refi,15050,10/4/2018 0:00
686,Refi,4750,10/4/2018 0:00
686,Refi,38300,10/4/2018 0:00
559,Refi,18175,10/4/2018 0:00
654,Refi,6550,10/4/2018 0:00
693,Purchase,21550,10/4/2018 0:00
653,Purchase,13250,10/4/2018 0:00
592,Refi,17350,10/4/2018 0:00
676,Refi,13250,10/4/2018 0:00
694,Refi,4675,10/4/2018 0:00
695,Refi,13325,10/4/2018 0:00
603,Refi,7500,10/4/2018 0:00
629,Refi,31300,10/4/2018 0:00
670,Refi,6475,10/4/2018 0:00
722,Refi,4725,10/4/2018 0:00
677,Refi,12300,10/4/2018 0:00
568,Refi,18500,10/4/2018 0:00
599,Refi,23425,10/4/2018 0:00
584,Refi,19250,10/4/2018 0:00
799,Purchase,11425,10/5/2018 0:00
703,Refi,12950,10/5/2018 0:00
657,Refi,19400,10/5/2018 0:00
602,Refi,22200,10/5/2018 0:00
649,Refi,6650,10/5/2018 0:00
640,Purchase,22150,10/5/2018 0:00
657,Purchase,15000,10/5/2018 0:00
710,Purchase,25200,10/5/2018 0:00
605,Refi,36925,10/5/2018 0:00
700,Purchase,15075,10/5/2018 0:00
785,Purchase,22175,10/5/2018 0:00
603,Refi,14150,10/5/2018 0:00
757,Purchase,12475,10/5/2018 0:00
575,Refi,22497,10/5/2018 0:00
724,Purchase,18700,10/5/2018 0:00
666,Refi,29150,10/5/2018 0:00
565,Refi,28025,10/5/2018 0:00
646,Purchase,16275,10/5/2018 0:00
770,Purchase,16450,10/5/2018 0:00
616,Refi,17900,10/5/2018 0:00
625,Purchase,16075,10/5/2018 0:00
600,Purchase,23575,10/5/2018 0:00
1,Purchase,8850,10/5/2018 0:00
647,Refi,13850,10/5/2018 0:00
600,Refi,11250,10/5/2018 0:00
608,Refi,18200,10/5/2018 0:00
639,Purchase,23250,10/5/2018 0:00
627,Purchase,15500,10/5/2018 0:00
761,Purchase,13375,10/5/2018 0:00
757,Purchase,9650,10/5/2018 0:00
720,Refi,13375,10/8/2018 0:00
650,Refi,25775,10/8/2018 0:00
590,Purchase,9950,10/8/2018 0:00
543,Purchase,10750,10/9/2018 0:00
690,Purchase,12525,10/9/2018 0:00
684,Refi,11075,10/9/2018 0:00
687,Refi,14275,10/9/2018 0:00
553,Refi,20225,10/9/2018 0:00
643,Refi,23225,10/9/2018 0:00
593,Refi,16650,10/9/2018 0:00
753,Refi,15875,10/9/2018 0:00
643,Refi,10250,10/9/2018 0:00
826,Purchase,24725,10/9/2018 0:00
692,Refi,13825,10/9/2018 0:00
856,Purchase,11925,10/9/2018 0:00
588,Refi,19875,10/9/2018 0:00
639,Refi,18900,10/9/2018 0:00
627,Refi,36900,10/9/2018 0:00
744,Purchase,14900,10/9/2018 0:00
784,Purchase,20125,10/9/2018 0:00
746,Refi,14700,10/9/2018 0:00
568,Refi,23650,10/9/2018 0:00
585,Refi,24325,10/9/2018 0:00
624,Refi,21125,10/9/2018 0:00
666,Purchase,7325,10/9/2018 0:00
652,Refi,22300,10/9/2018 0:00
730,Purchase,15225,10/9/2018 0:00
769,Purchase,12975,10/9/2018 0:00
783,Purchase,33375,10/9/2018 0:00
675,Refi,21925,10/9/2018 0:00
682,Purchase,35400,10/10/2018 0:00
773,Purchase,16875,10/10/2018 0:00
637,Refi,17200,10/10/2018 0:00
664,Refi,11925,10/10/2018 0:00
735,Refi,25950,10/10/2018 0:00
651,Refi,14350,10/10/2018 0:00
772,Purchase,21575,10/10/2018 0:00
867,Purchase,16600,10/10/2018 0:00
624,Refi,6550,10/10/2018 0:00
706,Purchase,12875,10/10/2018 0:00
681,Refi,8850,10/10/2018 0:00
595,Refi,15700,10/10/2018 0:00
679,Purchase,5100,10/10/2018 0:00
735,Purchase,15525,10/10/2018 0:00
772,Refi,26125,10/10/2018 0:00
665,Refi,7800,10/10/2018 0:00
857,Purchase,33150,10/10/2018 0:00
760,Purchase,10875,10/10/2018 0:00
667,Refi,18225,10/10/2018 0:00
722,Refi,16425,10/10/2018 0:00
710,Purchase,14175,10/10/2018 0:00
626,Refi,17550,10/10/2018 0:00
688,Purchase,15750,10/10/2018 0:00
595,Purchase,12350,10/11/2018 0:00
854,Purchase,12075,10/11/2018 0:00
572,Refi,24475,10/11/2018 0:00
803,Purchase,25700,10/11/2018 0:00
608,Refi,23625,10/11/2018 0:00
623,Purchase,9875,10/11/2018 0:00
583,Refi,9900,10/11/2018 0:00
731,Purchase,23150,10/11/2018 0:00
646,Refi,14875,10/11/2018 0:00
708,Purchase,32125,10/11/2018 0:00
664,Refi,16325,10/11/2018 0:00
627,Refi,15950,10/11/2018 0:00
588,Purchase,12850,10/11/2018 0:00
492,Purchase,13000,10/11/2018 0:00
669,Refi,7600,10/11/2018 0:00
644,Refi,9075,10/11/2018 0:00
592,Refi,23400,10/11/2018 0:00
704,Refi,7425,10/11/2018 0:00
679,Refi,7425,10/11/2018 0:00
666,Refi,33475,10/12/2018 0:00
773,Purchase,28800,10/12/2018 0:00
607,Refi,8700,10/12/2018 0:00
843,Refi,27500,10/12/2018 0:00
738,Purchase,27825,10/12/2018 0:00
729,Purchase,36400,10/12/2018 0:00
642,Purchase,14000,10/12/2018 0:00
782,Purchase,9750,10/12/2018 0:00
693,Refi,10200,10/12/2018 0:00
597,Refi,11575,10/12/2018 0:00
632,Purchase,6925,10/12/2018 0:00
847,Purchase,40600,10/12/2018 0:00
647,Refi,18250,10/12/2018 0:00
584,Refi,19675,10/12/2018 0:00
698,Purchase,24825,10/12/2018 0:00
597,Refi,35950,10/12/2018 0:00
829,Purchase,19750,10/12/2018 0:00
700,Refi,6275,10/12/2018 0:00
658,Purchase,11225,10/12/2018 0:00
590,Refi,11750,10/12/2018 0:00
625,Refi,20025,10/12/2018 0:00
876,Purchase,23475,10/12/2018 0:00
623,Refi,13900,10/12/2018 0:00
676,Purchase,7000,10/12/2018 0:00
669,Purchase,20075,10/12/2018 0:00
796,Purchase,13500,10/15/2018 0:00
847,Purchase,20650,10/15/2018 0:00
843,Purchase,11150,10/15/2018 0:00
650,Refi,17525,10/15/2018 0:00
648,Refi,29125,10/15/2018 0:00
833,Purchase,11800,10/15/2018 0:00
758,Purchase,26850,10/15/2018 0:00
632,Refi,8200,10/15/2018 0:00
583,Refi,15600,10/15/2018 0:00
803,Purchase,15325,10/15/2018 0:00
772,Purchase,28400,10/15/2018 0:00
810,Purchase,34850,10/15/2018 0:00
698,Refi,9150,10/15/2018 0:00
626,Refi,11125,10/15/2018 0:00
636,Refi,14950,10/15/2018 0:00
756,Purchase,23100,10/15/2018 0:00
690,Refi,10700,10/15/2018 0:00
861,Purchase,29700,10/15/2018 0:00
736,Refi,19800,10/15/2018 0:00
724,Purchase,30675,10/15/2018 0:00
625,Refi,14800,10/15/2018 0:00
591,Refi,31125,10/15/2018 0:00
613,Refi,7625,10/15/2018 0:00
863,Purchase,14325,10/15/2018 0:00
